x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,label
0.0,0.0,0.0,-0.0543094277381897,-0.048778235912323,-0.02644991986284495,-0.09431511163711548,-0.11980372667312622,-0.043204448370435244,-0.09210103750228882,-0.18850749731063843,-0.06143312454054595,-0.05342566967010498,-0.2256137728691101,-0.07806430682370902,-0.05471152067184448,-0.23811054229736328,-0.014672275817193992,-0.05812394618988037,-0.3360545039176941,-0.03844541981647254,-0.05895203351974487,-0.392167866230011,-0.05450371205637694,-0.05574864149093628,-0.44259852170944214,-0.06708709075877906,-0.01563107967376709,-0.2308616042137146,-0.021593109889128215,-0.009562313556671143,-0.33590012788772583,-0.06268431171605826,-0.024811506271362305,-0.28498876094818115,-0.07694848552177191,-0.03431040048599243,-0.23575252294540405,-0.07581167593429328,0.02188396453857422,-0.2060302495956421,-0.03239564522931815,0.03258484601974487,-0.2935638427734375,-0.07108328416774512,0.010030031204223633,-0.23610460758209229,-0.07012147381732703,-0.00411534309387207,-0.1851203441619873,-0.05815032049844504,0.05768251419067383,-0.16334742307662964,-0.045943862943151004,0.06929218769073486,-0.22081488370895386,-0.07092363312671424,0.04805475473403931,-0.1904224157333374,-0.06868248358199835,0.031575560569763184,-0.1558207869529724,-0.06079180463979483,Left
0.0,0.0,0.0,-0.0513836145401001,-0.04768270254135132,-0.02703031809053158,-0.09050542116165161,-0.11956489086151123,-0.04449974843284821,-0.0890914797782898,-0.18653851747512817,-0.06334397667071556,-0.05205875635147095,-0.22459185123443604,-0.08038711273095345,-0.051078975200653076,-0.23879384994506836,-0.015980695420715563,-0.05489850044250488,-0.33614394068717957,-0.04010807075521683,-0.055709779262542725,-0.39227455854415894,-0.05610276111385559,-0.05193990468978882,-0.4421389698982239,-0.06831200891158318,-0.012495934963226318,-0.230046808719635,-0.022766930097553484,-0.005217194557189941,-0.336581826210022,-0.06468222760579323,-0.02081000804901123,-0.2912724018096924,-0.07884436571023201,-0.03121006488800049,-0.24192482233047485,-0.0772509398402903,0.02448105812072754,-0.20390349626541138,-0.03350600325486397,0.03627347946166992,-0.2926415205001831,-0.07315763556382393,0.013588905334472656,-0.23672115802764893,-0.07203440838477349,-0.0011437535285949707,-0.18484169244766235,-0.05950651788136696,0.06019461154937744,-0.16066747903823853,-0.046996791893455736,0.07328110933303833,-0.21858566999435425,-0.07299072020671105,0.05172497034072876,-0.18896400928497314,-0.07098170840165352,0.03394097089767456,-0.15391439199447632,-0.06293371045014595,Left
0.0,0.0,0.0,-0.05318707227706909,-0.045848309993743896,-0.026285319297358,-0.09284210205078125,-0.11752974987030029,-0.04297090572003981,-0.08873212337493896,-0.18510329723358154,-0.060980747162147964,-0.051520347595214844,-0.22231364250183105,-0.07740835350637099,-0.05283951759338379,-0.23597729206085205,-0.016569404571100677,-0.05654221773147583,-0.3325526714324951,-0.03993268188719412,-0.05695551633834839,-0.38860487937927246,-0.05589226511006018,-0.05350774526596069,-0.43861907720565796,-0.06833697360639235,-0.01379019021987915,-0.228396475315094,-0.023367278917476142,-0.0047768354415893555,-0.3340718746185303,-0.0638137112248387,-0.018285036087036133,-0.2924622893333435,-0.07838671904687544,-0.02849358320236206,-0.2449789047241211,-0.07785908383016249,0.023365676403045654,-0.20311826467514038,-0.033801472454115356,0.03675961494445801,-0.2909776270389557,-0.07214430224780699,0.015366852283477783,-0.23652106523513794,-0.07176695269231459,1.3589859008789062e-05,-0.18458473682403564,-0.06047278520350119,0.0590437650680542,-0.16045677661895752,-0.046905985741659606,0.07223731279373169,-0.21660542488098145,-0.07244577509050032,0.051713407039642334,-0.186878502368927,-0.07088391733054777,0.03386920690536499,-0.1513899564743042,-0.06351443630342146,Left
0.0,0.0,0.0,-0.054068922996520996,-0.046352505683898926,-0.025245818437433343,-0.09376615285873413,-0.1191854476928711,-0.041124231309986214,-0.0868920087814331,-0.18682873249053955,-0.05815687322745333,-0.047236502170562744,-0.2210630178451538,-0.07362750092277537,-0.05471146106719971,-0.23354554176330566,-0.016967703716254334,-0.05731821060180664,-0.3309487998485565,-0.04030251422653208,-0.056896209716796875,-0.38696080446243286,-0.05552219891676913,-0.05305105447769165,-0.43666374683380127,-0.06705471792945872,-0.01518481969833374,-0.22665852308273315,-0.023708188102936845,-0.006365418434143066,-0.33318305015563965,-0.06358925172815333,-0.01737797260284424,-0.2890007793903351,-0.076148747594452,-0.02529674768447876,-0.24066227674484253,-0.07361416438350687,0.022604525089263916,-0.2018977403640747,-0.033932398201322655,0.03331488370895386,-0.28696560859680176,-0.07074797818193446,0.015890061855316162,-0.23285150527954102,-0.06782962301502238,0.004056990146636963,-0.18440169095993042,-0.05474547216424952,0.05919104814529419,-0.16051822900772095,-0.04682955065498362,0.07357484102249146,-0.21613991260528564,-0.07011491724977503,0.05540883541107178,-0.18722742795944214,-0.06622925320396433,0.03974515199661255,-0.15469521284103394,-0.05723988929519663,Left
0.0,0.0,0.0,-0.05373203754425049,-0.04759848117828369,-0.025767467802992883,-0.09159570932388306,-0.11871570348739624,-0.0421840603264485,-0.0831347107887268,-0.1848040223121643,-0.05950928654395682,-0.045203566551208496,-0.22054815292358398,-0.07555759128057105,-0.051110804080963135,-0.23219525814056396,-0.018273781872025552,-0.053363680839538574,-0.32986980676651,-0.04213003616654021,-0.05197030305862427,-0.3880279064178467,-0.05834878411017996,-0.04729819297790527,-0.4382554888725281,-0.07061799790584189,-0.011981606483459473,-0.22528082132339478,-0.024722978359690728,-0.0043672919273376465,-0.3297728896141052,-0.06497213419400794,-0.013130426406860352,-0.2850866913795471,-0.07908528473102194,-0.018978655338287354,-0.23532480001449585,-0.07800411607944113,0.025455176830291748,-0.20056778192520142,-0.03453077178322417,0.03822958469390869,-0.28679579496383667,-0.07216846372806174,0.021562159061431885,-0.23378026485443115,-0.0711048113914643,0.009139597415924072,-0.1835324764251709,-0.059554247072568955,0.061355650424957275,-0.15879273414611816,-0.04688234429680449,0.07743716239929199,-0.21273738145828247,-0.07211061742030722,0.06015807390213013,-0.18201082944869995,-0.06980873074256522,0.04450845718383789,-0.14701735973358154,-0.061795448771349015,Left
0.0,0.0,0.0,-0.05211764574050903,-0.04908567667007446,-0.027552000300751445,-0.08946830034255981,-0.12242001295089722,-0.04506713809238505,-0.08006036281585693,-0.18853265047073364,-0.06354455934630465,-0.04143279790878296,-0.22446411848068237,-0.0805357201562984,-0.04968136548995972,-0.235007643699646,-0.0199069670008285,-0.05116146802902222,-0.3329251706600189,-0.04462332935796809,-0.04921156167984009,-0.3897797465324402,-0.061516734825239894,-0.04362940788269043,-0.4399944543838501,-0.07437275634871554,-0.010586261749267578,-0.227739155292511,-0.026313669102059123,0.0013859868049621582,-0.33489352464675903,-0.06741643236743045,-0.009607553482055664,-0.2923679053783417,-0.08220149116383624,-0.01837986707687378,-0.24356484413146973,-0.08165623532401156,0.02578413486480713,-0.20227015018463135,-0.03630834730135035,0.04246211051940918,-0.2898128032684326,-0.07407050119505953,0.023505091667175293,-0.23843979835510254,-0.07388440059290957,0.00900113582611084,-0.1883442997932434,-0.06302876310216021,0.060015201568603516,-0.1591625213623047,-0.04917427437172961,0.07772290706634521,-0.21380233764648438,-0.0741006313429935,0.05846226215362549,-0.1869441270828247,-0.07273994670973849,0.04026848077774048,-0.1529204249382019,-0.06572302715645861,Left
0.0,0.0,0.0,-0.05222851037979126,-0.04697871208190918,-0.028817981466140452,-0.0900728702545166,-0.12070423364639282,-0.046410121008243266,-0.0823659896850586,-0.1891559362411499,-0.06466092912801713,-0.04337120056152344,-0.2253757119178772,-0.08110801874050111,-0.049687325954437256,-0.23417603969573975,-0.019336672484364215,-0.051221609115600586,-0.33327651023864746,-0.04359605906852693,-0.04960578680038452,-0.3904978036880493,-0.05966249479302377,-0.04463827610015869,-0.44105178117752075,-0.07201584427007646,-0.01110917329788208,-0.22699517011642456,-0.024820921927179995,-0.001082777976989746,-0.33393263816833496,-0.06632705031284303,-0.01156926155090332,-0.2884557247161865,-0.08030650763162583,-0.019596338272094727,-0.23796409368515015,-0.07880326358922929,0.02514362335205078,-0.20176905393600464,-0.03413410483249635,0.0399511456489563,-0.28954583406448364,-0.0729075446570775,0.021424949169158936,-0.23568099737167358,-0.07205853609689683,0.007230043411254883,-0.1847773790359497,-0.06025864554890603,0.05990636348724365,-0.15902549028396606,-0.04639191923984498,0.07726502418518066,-0.21271437406539917,-0.07239184527048081,0.0573388934135437,-0.18450301885604858,-0.07128906993516892,0.03801298141479492,-0.15031790733337402,-0.06414204834350556,Left
0.0,0.0,0.0,-0.051964759826660156,-0.04751032590866089,-0.029080234729633503,-0.08960306644439697,-0.120738685131073,-0.04693804148672598,-0.08284258842468262,-0.18900960683822632,-0.06554167930124777,-0.04372990131378174,-0.22585785388946533,-0.08226732377050894,-0.0499342679977417,-0.23222869634628296,-0.019032150768623524,-0.051512718200683594,-0.3312079906463623,-0.04374549005268591,-0.05102139711380005,-0.3871017098426819,-0.059928315021977596,-0.04596149921417236,-0.43736135959625244,-0.07233485046862143,-0.011973857879638672,-0.2246829867362976,-0.02492781568406599,-0.0020963549613952637,-0.3343920111656189,-0.06696177486418264,-0.013363182544708252,-0.28525447845458984,-0.08069230828522223,-0.01964867115020752,-0.2349490523338318,-0.0787983334445812,0.023697376251220703,-0.19915205240249634,-0.03476303283213156,0.03906989097595215,-0.2891036868095398,-0.07360489133833426,0.021138131618499756,-0.2344825267791748,-0.07201678518293875,0.009341418743133545,-0.1845407485961914,-0.05965522889135855,0.058105528354644775,-0.1559702754020691,-0.04762126717804449,0.07638031244277954,-0.2134529948234558,-0.0724172464394428,0.057192206382751465,-0.18573355674743652,-0.07009554121731298,0.039639055728912354,-0.1516132354736328,-0.062371662148223095,Left
0.0,0.0,0.0,-0.05136197805404663,-0.04502987861633301,-0.029501232957755974,-0.08975410461425781,-0.11516463756561279,-0.04755214200011437,-0.085274338722229,-0.18368273973464966,-0.06621456862083619,-0.046365320682525635,-0.2190367579460144,-0.08279509813181107,-0.052037060260772705,-0.2283831238746643,-0.01841428287914937,-0.05390524864196777,-0.32545360922813416,-0.042822517162477425,-0.05304783582687378,-0.38046470284461975,-0.0586839725135917,-0.04778677225112915,-0.4296349883079529,-0.07073973090044205,-0.014147460460662842,-0.2218230962753296,-0.023544605529224327,-0.004634499549865723,-0.3284800052642822,-0.06557208270422166,-0.015624403953552246,-0.28075623512268066,-0.07910126418462937,-0.022928953170776367,-0.23081856966018677,-0.07684272498480027,0.021662890911102295,-0.1978965401649475,-0.03270176023832505,0.03635382652282715,-0.28400111198425293,-0.07180695206514542,0.019061684608459473,-0.22829574346542358,-0.07008075684896653,0.006702005863189697,-0.17812907695770264,-0.057227343028699806,0.056398630142211914,-0.1568291187286377,-0.04489048541179841,0.07392430305480957,-0.2118309736251831,-0.07003006309858506,0.05526834726333618,-0.1828399896621704,-0.06789912254205888,0.037679314613342285,-0.14901483058929443,-0.059963900303756645,Left
0.0,0.0,0.0,-0.05307888984680176,-0.0453493595123291,-0.028609800352619175,-0.09222692251205444,-0.1145392656326294,-0.04624090456859875,-0.08692270517349243,-0.18229025602340698,-0.06462976822154332,-0.049385786056518555,-0.22021383047103882,-0.0812526766349535,-0.053833067417144775,-0.2281092405319214,-0.017542722835109714,-0.05706942081451416,-0.323713481426239,-0.04199460261957455,-0.055844902992248535,-0.3794485330581665,-0.05882100129024792,-0.05088931322097778,-0.4288231134414673,-0.0715904805948,-0.01568615436553955,-0.22222983837127686,-0.023252095295951847,-0.007609009742736816,-0.32851457595825195,-0.06466416755215931,-0.016487479209899902,-0.2867695093154907,-0.08003413417832661,-0.0230330228805542,-0.23888742923736572,-0.07956003138320256,0.020659029483795166,-0.19878524541854858,-0.03284376972811032,0.03316992521286011,-0.2850915193557739,-0.07154606768386174,0.017342805862426758,-0.23169046640396118,-0.07156858333842564,0.0054558515548706055,-0.1814848780632019,-0.060310566066668514,0.056015849113464355,-0.15807127952575684,-0.04535482564465809,0.06965214014053345,-0.2124474048614502,-0.07101788112418461,0.05128490924835205,-0.1826888918876648,-0.06971429029004383,0.0342753529548645,-0.14797961711883545,-0.06243386977808285,Left
0.0,0.0,0.0,-0.05313509702682495,-0.046753764152526855,-0.028012978539877054,-0.09121036529541016,-0.11721676588058472,-0.04556282858651173,-0.08399862051010132,-0.18266940116882324,-0.06404859076540959,-0.04676157236099243,-0.2198725938796997,-0.08091861258547794,-0.052767813205718994,-0.22915160655975342,-0.018080229566507455,-0.056389808654785156,-0.32473987340927124,-0.04242964337866795,-0.055896759033203125,-0.3802798390388489,-0.05900412674348843,-0.051389873027801514,-0.42986181378364563,-0.07167435686390888,-0.014591336250305176,-0.22323453426361084,-0.024165025607757684,-0.006352841854095459,-0.3286484479904175,-0.06542398284476292,-0.01744711399078369,-0.282989501953125,-0.08018479000132572,-0.02520620822906494,-0.2333681583404541,-0.07932959745924961,0.021386325359344482,-0.19958925247192383,-0.03404095645349514,0.03443574905395508,-0.2861362099647522,-0.0721814806322385,0.017294228076934814,-0.23226076364517212,-0.0718264306644727,0.0052030086517333984,-0.18146997690200806,-0.060538272068910715,0.056070148944854736,-0.1587415337562561,-0.046822822348289606,0.0702551007270813,-0.21369457244873047,-0.07208787153761875,0.0515781044960022,-0.18410205841064453,-0.07066489259999287,0.03494340181350708,-0.14897167682647705,-0.06343027453225147,Left
0.0,0.0,0.0,-0.05241161584854126,-0.04302370548248291,-0.02835695114154646,-0.09156525135040283,-0.11311739683151245,-0.04559815529901812,-0.08533358573913574,-0.18131870031356812,-0.06339620281178782,-0.0478360652923584,-0.2186993956565857,-0.07954934466798136,-0.052935242652893066,-0.22487103939056396,-0.018704744467328283,-0.05669224262237549,-0.3211544156074524,-0.04241900000889132,-0.0559772253036499,-0.37688887119293213,-0.05813008774239847,-0.05126303434371948,-0.42602747678756714,-0.07016522664744684,-0.014797329902648926,-0.2192525863647461,-0.02406376082618067,-0.007183432579040527,-0.3254779577255249,-0.06492537487466166,-0.0169069766998291,-0.2811373472213745,-0.07908360887486765,-0.023785412311553955,-0.2317635416984558,-0.07773648429829905,0.02144455909729004,-0.19596797227859497,-0.033146480509827825,0.03351485729217529,-0.28279590606689453,-0.07156709809024164,0.01695352792739868,-0.22876650094985962,-0.07114497054536173,0.004714012145996094,-0.1785205602645874,-0.05962121341545412,0.05689162015914917,-0.1557140350341797,-0.04503468278963396,0.0717850923538208,-0.21022862195968628,-0.07099580992181131,0.05398702621459961,-0.18050771951675415,-0.0699442126246197,0.03721427917480469,-0.14619648456573486,-0.06280122179705927,Left
