x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,label
0.0,0.0,0.0,-0.06364470720291138,-0.04842722415924072,-0.03930099428835376,-0.11003655195236206,-0.11695796251296997,-0.06412629530969127,-0.09907406568527222,-0.18549048900604248,-0.08949671433511242,-0.06265634298324585,-0.23587214946746826,-0.11225653932633861,-0.07982301712036133,-0.26968055963516235,-0.029059362869887195,-0.08991944789886475,-0.3831644654273987,-0.060219575923113666,-0.09081155061721802,-0.4507642388343811,-0.0811744009071873,-0.0883132815361023,-0.5119635462760925,-0.09646405027451976,-0.030781328678131104,-0.26675915718078613,-0.03143635512533649,-0.02921271324157715,-0.35731935501098633,-0.08476236955466732,-0.03716921806335449,-0.29711470007896423,-0.10369794563594326,-0.0433809757232666,-0.23814064264297485,-0.10378854469600185,0.015317082405090332,-0.24589264392852783,-0.039108750682501636,0.022633373737335205,-0.31700077652931213,-0.08964864657464489,0.005053222179412842,-0.25104033946990967,-0.09106798962893947,-0.008993208408355713,-0.19143414497375488,-0.07707775877061351,0.059313178062438965,-0.21071261167526245,-0.05056500927749141,0.0771561861038208,-0.2773520350456238,-0.08372446642461284,0.059917569160461426,-0.254210889339447,-0.08420989410224422,0.040799856185913086,-0.21977078914642334,-0.07547311232629283,Left
0.0,0.0,0.0,-0.06447142362594604,-0.04881584644317627,-0.03887430950897652,-0.11114954948425293,-0.1174820065498352,-0.06346045434373337,-0.10045552253723145,-0.1863524317741394,-0.0887001231302591,-0.06372302770614624,-0.23666149377822876,-0.11134216934340913,-0.0806170105934143,-0.27050912380218506,-0.02829978428679425,-0.09042823314666748,-0.3832925856113434,-0.05951385944980103,-0.09072017669677734,-0.45089074969291687,-0.08073779940503556,-0.08786565065383911,-0.5120887458324432,-0.09620725363391358,-0.03156000375747681,-0.267967164516449,-0.030896436422047202,-0.0302962064743042,-0.3588760793209076,-0.08416590839522797,-0.03776627779006958,-0.2986249029636383,-0.10338930040496308,-0.043654680252075195,-0.2392483949661255,-0.10367208719151932,0.014672815799713135,-0.24732059240341187,-0.03876582905548531,0.021539032459259033,-0.31869688630104065,-0.08929396420615632,0.004292666912078857,-0.25285691022872925,-0.09101406484740693,-0.009318530559539795,-0.19251811504364014,-0.07713810354369599,0.05868697166442871,-0.2121458649635315,-0.05038447677987534,0.07629227638244629,-0.2793722450733185,-0.08351145684617478,0.05937391519546509,-0.25722265243530273,-0.0841958671798082,0.04068273305892944,-0.22293424606323242,-0.07554274052279908,Left
0.0,0.0,0.0,-0.06464475393295288,-0.04852503538131714,-0.039098613375507796,-0.11162728071212769,-0.11657541990280151,-0.06389182847150465,-0.10124927759170532,-0.18544620275497437,-0.08924215328105589,-0.06387776136398315,-0.2351716160774231,-0.11197155755170485,-0.08103787899017334,-0.2691551148891449,-0.028666668051563704,-0.09063977003097534,-0.3812195062637329,-0.06020044949062964,-0.09059798717498779,-0.44847309589385986,-0.08149857860215803,-0.08747011423110962,-0.5095124542713165,-0.09698940109618803,-0.03193557262420654,-0.26667070388793945,-0.031225443297707045,-0.030183792114257812,-0.35864269733428955,-0.08495359908946654,-0.03744453191757202,-0.29682064056396484,-0.10399243276723524,-0.043372392654418945,-0.23648053407669067,-0.10389376472839018,0.014332592487335205,-0.24596768617630005,-0.03909760382183691,0.0210610032081604,-0.316821426153183,-0.09016288858064314,0.003661811351776123,-0.2500523328781128,-0.09186685126432081,-0.01012808084487915,-0.18980473279953003,-0.07773537974961897,0.058383405208587646,-0.21085619926452637,-0.0506928604484429,0.07590395212173462,-0.27787384390830994,-0.08407791000016829,0.05816000699996948,-0.25440704822540283,-0.08472386788734099,0.0385364294052124,-0.21921318769454956,-0.07597623806604048,Left
0.0,0.0,0.0,-0.0640760064125061,-0.04714006185531616,-0.03917528366276457,-0.11123913526535034,-0.11571371555328369,-0.06377922048398688,-0.10073673725128174,-0.18504703044891357,-0.08881033261844351,-0.06283849477767944,-0.23446226119995117,-0.11121234347650244,-0.08126640319824219,-0.26953765749931335,-0.028695730991451285,-0.09030896425247192,-0.38171616196632385,-0.05978570183345511,-0.08992022275924683,-0.44903504848480225,-0.0806643446309252,-0.08654314279556274,-0.5100720822811127,-0.09593109091350271,-0.03203380107879639,-0.267051100730896,-0.03094602798649504,-0.030530571937561035,-0.3576902449131012,-0.08406702478954031,-0.037567734718322754,-0.29528695344924927,-0.10244568487235739,-0.04310011863708496,-0.23531270027160645,-0.10199785282441809,0.014382600784301758,-0.24621808528900146,-0.03851300155350401,0.02135235071182251,-0.3166358768939972,-0.08922250618764593,0.0037232637405395508,-0.2491416335105896,-0.09038344820567801,-0.010205268859863281,-0.1893433928489685,-0.0760273565871401,0.05848586559295654,-0.2108052372932434,-0.049793139599053404,0.07580894231796265,-0.27713772654533386,-0.08329367687532141,0.05767709016799927,-0.2516475319862366,-0.08374750664064123,0.03796374797821045,-0.21548861265182495,-0.07483504762479498,Left
0.0,0.0,0.0,-0.06520140171051025,-0.04861640930175781,-0.03908732472852705,-0.11241281032562256,-0.11720466613769531,-0.06347699030236242,-0.10194426774978638,-0.1860378384590149,-0.08842337443427084,-0.06465357542037964,-0.23613661527633667,-0.1108197452028179,-0.08190774917602539,-0.26990240812301636,-0.027519432221808415,-0.09112668037414551,-0.3815095126628876,-0.05845543681577681,-0.0907132625579834,-0.4488826096057892,-0.07947611375645636,-0.08716195821762085,-0.5096881687641144,-0.0947132439811611,-0.03261768817901611,-0.26726895570755005,-0.02972775450841425,-0.03150653839111328,-0.35777565836906433,-0.08262503459052084,-0.03837144374847412,-0.2964242100715637,-0.10140388770894049,-0.04330039024353027,-0.23660528659820557,-0.10118992938593863,0.013805031776428223,-0.24663043022155762,-0.037321075191059094,0.02016526460647583,-0.31718286871910095,-0.08782995804146765,0.0031288862228393555,-0.250286340713501,-0.08925677402810095,-0.009789705276489258,-0.19046181440353394,-0.07497357889012335,0.057956159114837646,-0.21159297227859497,-0.048635247488775235,0.07482761144638062,-0.27944672107696533,-0.08169262423113821,0.05738407373428345,-0.2556205987930298,-0.08205880536631582,0.03856736421585083,-0.2206510305404663,-0.07308361246184347,Left
0.0,0.0,0.0,-0.06495213508605957,-0.04824042320251465,-0.039646318286663984,-0.11249899864196777,-0.11698019504547119,-0.06458818364144037,-0.10187214612960815,-0.186548113822937,-0.09004845666886041,-0.06447935104370117,-0.23789364099502563,-0.11294251132012079,-0.08240586519241333,-0.2701079547405243,-0.02836516323686311,-0.09180212020874023,-0.3817760944366455,-0.05997713479400346,-0.09159225225448608,-0.44913002848625183,-0.08141188520193765,-0.08803743124008179,-0.5102697312831879,-0.09698195952177713,-0.03333014249801636,-0.2679585814476013,-0.030778657749301885,-0.03212606906890869,-0.35964229702949524,-0.08445978361368844,-0.03957325220108032,-0.2973189055919647,-0.10346140164137552,-0.04514014720916748,-0.23714333772659302,-0.10329365926981637,0.013075113296508789,-0.24747592210769653,-0.03863813924790094,0.019958138465881348,-0.3186607360839844,-0.0898375083804197,0.002602875232696533,-0.25053566694259644,-0.09117699611187646,-0.010692715644836426,-0.19040590524673462,-0.07680101144314477,0.05732613801956177,-0.21235984563827515,-0.050261592596775984,0.07357895374298096,-0.2798258066177368,-0.0836824198365278,0.05565798282623291,-0.25375086069107056,-0.08377647596598337,0.03658318519592285,-0.21719402074813843,-0.07462392944098184,Left
0.0,0.0,0.0,-0.0658954381942749,-0.05039942264556885,-0.03891978669504681,-0.11294347047805786,-0.11830967664718628,-0.0637073468003706,-0.10316354036331177,-0.18749678134918213,-0.08921695757250347,-0.06589162349700928,-0.23847007751464844,-0.11213577795366803,-0.08424270153045654,-0.27131667733192444,-0.02676046523789921,-0.09361356496810913,-0.38213175535202026,-0.05814948562125721,-0.09283006191253662,-0.44922202825546265,-0.07965197670797863,-0.08841049671173096,-0.5099040269851685,-0.09512971598248043,-0.034951210021972656,-0.26908427476882935,-0.029366361681027797,-0.03409886360168457,-0.35992196202278137,-0.08255817252735653,-0.04102259874343872,-0.29845747351646423,-0.10152635979990521,-0.04575592279434204,-0.23725688457489014,-0.1012941028509573,0.011785387992858887,-0.24879539012908936,-0.03747720155458012,0.017841756343841553,-0.3191900849342346,-0.08774645138124981,0.0011597871780395508,-0.25362998247146606,-0.0894053231511549,-0.011362433433532715,-0.19326001405715942,-0.07539191353659191,0.05634927749633789,-0.21386897563934326,-0.04937969404797116,0.07223951816558838,-0.2801177501678467,-0.08199261385540524,0.054582297801971436,-0.2560737729072571,-0.08234741795401135,0.03559821844100952,-0.21984195709228516,-0.07345616329054394,Left
0.0,0.0,0.0,-0.06515830755233765,-0.04984408617019653,-0.038305978330704704,-0.11381936073303223,-0.11339765787124634,-0.06385377332839681,-0.10802090167999268,-0.18148154020309448,-0.09058839366111471,-0.07214975357055664,-0.23199796676635742,-0.11470346436176015,-0.08263838291168213,-0.2683326005935669,-0.02688769534501745,-0.09325951337814331,-0.38088294863700867,-0.05843195975098325,-0.09431612491607666,-0.44747108221054077,-0.07991835758361532,-0.09136289358139038,-0.5089392066001892,-0.09553400710496618,-0.03438359498977661,-0.2668214440345764,-0.029998236375782028,-0.034953951835632324,-0.3567841053009033,-0.08291063741121008,-0.04512989521026611,-0.29303881525993347,-0.10112807438049032,-0.05173981189727783,-0.23191839456558228,-0.10105720445785238,0.011698603630065918,-0.24734175205230713,-0.03862939685854627,0.016801893711090088,-0.31816595792770386,-0.08835485115918829,-0.0028222203254699707,-0.2506605386734009,-0.08876259908351614,-0.016358137130737305,-0.1882086992263794,-0.07456452682885839,0.05588531494140625,-0.21204155683517456,-0.051105338188740745,0.07091397047042847,-0.28198185563087463,-0.08253514305028631,0.05007457733154297,-0.2538048028945923,-0.08142208591375066,0.028940141201019287,-0.21144366264343262,-0.07206855252656652,Left
0.0,0.0,0.0,-0.06658744812011719,-0.047019779682159424,-0.03421779036264638,-0.11622655391693115,-0.10994571447372437,-0.0575276097629569,-0.11147451400756836,-0.17673635482788086,-0.08234899177890043,-0.0770755410194397,-0.22418075799942017,-0.104765426960995,-0.08638602495193481,-0.2692298889160156,-0.023204107430984777,-0.09689486026763916,-0.3776441812515259,-0.05356688856821279,-0.09788811206817627,-0.4431597590446472,-0.07441307291131238,-0.0952444076538086,-0.5030957460403442,-0.08950859740119199,-0.0378909707069397,-0.2674172520637512,-0.027735362422873777,-0.03762322664260864,-0.3556106686592102,-0.07903906389813642,-0.04731404781341553,-0.2903789281845093,-0.09619079962115507,-0.053689420223236084,-0.22837716341018677,-0.0951499535117648,0.008842170238494873,-0.24763381481170654,-0.03736982553940038,0.012920796871185303,-0.31622040271759033,-0.08492210939269285,-0.005685389041900635,-0.24934786558151245,-0.08389354184012632,-0.017976760864257812,-0.1892290711402893,-0.06885008945803861,0.05411636829376221,-0.21252620220184326,-0.05050525501113157,0.0657045841217041,-0.278796911239624,-0.07993706747632245,0.04487431049346924,-0.2505059838294983,-0.0772669060502551,0.025085389614105225,-0.2113722562789917,-0.06678062364201764,Left
0.0,0.0,0.0,-0.06487995386123657,-0.04623579978942871,-0.030254506948040216,-0.11624425649642944,-0.10641670227050781,-0.05171208220963308,-0.11542320251464844,-0.1718071699142456,-0.07528287682180235,-0.0786544680595398,-0.21271884441375732,-0.0968339568698866,-0.08816587924957275,-0.2721255123615265,-0.018701835977481096,-0.09820938110351562,-0.37863093614578247,-0.046986473234937876,-0.09957534074783325,-0.4438387155532837,-0.06672676417474577,-0.09729737043380737,-0.5019730627536774,-0.08113688740377256,-0.039548516273498535,-0.26932966709136963,-0.024876411514924257,-0.040797531604766846,-0.35815858840942383,-0.0727343014204962,-0.05089616775512695,-0.2958678603172302,-0.08851638946180174,-0.057212233543395996,-0.23615896701812744,-0.08697028967981169,0.0076181888580322266,-0.2485208511352539,-0.035808877530143945,0.010104119777679443,-0.31398606300354004,-0.07969793442134687,-0.008106589317321777,-0.2483149766921997,-0.07772816482429334,-0.01946789026260376,-0.19095134735107422,-0.06295223298911878,0.053687214851379395,-0.2116081714630127,-0.0500645725751383,0.061624348163604736,-0.27415215969085693,-0.07612478497867414,0.040255963802337646,-0.2421751618385315,-0.07180652532224485,0.021642863750457764,-0.20294612646102905,-0.06084251541142294,Left
0.0,0.0,0.0,-0.06529521942138672,-0.046275317668914795,-0.03557299322228147,-0.11906445026397705,-0.10531508922576904,-0.060697714451357854,-0.12830328941345215,-0.1726778745651245,-0.08751791215281202,-0.08858102560043335,-0.21497774124145508,-0.11166370159725858,-0.09206759929656982,-0.2671036720275879,-0.02291441767255975,-0.10568439960479736,-0.37923121452331543,-0.05444549641351415,-0.10935789346694946,-0.4460722804069519,-0.07531883067230893,-0.10726189613342285,-0.5063563585281372,-0.08995129412750913,-0.044127702713012695,-0.2649623155593872,-0.02709009370546056,-0.046658337116241455,-0.3569203019142151,-0.07976008451323224,-0.05954164266586304,-0.2898932993412018,-0.09513065463642789,-0.06558316946029663,-0.22756308317184448,-0.09190190828184797,0.0035088062286376953,-0.24614393711090088,-0.0368752429519148,0.003305196762084961,-0.3149445652961731,-0.08507014310698224,-0.016946256160736084,-0.24646759033203125,-0.08243127411942197,-0.027255773544311523,-0.18701547384262085,-0.06561441219191266,0.05119621753692627,-0.2115614414215088,-0.050412873390719426,0.05774545669555664,-0.28120240569114685,-0.07810624188523008,0.03514409065246582,-0.2500566244125366,-0.07349169499020292,0.01687520742416382,-0.2092125415802002,-0.06173706671933843,Left
0.0,0.0,0.0,-0.0690804123878479,-0.04682654142379761,-0.032342791017176076,-0.1239398717880249,-0.10654854774475098,-0.055354594644190236,-0.13223719596862793,-0.17197716236114502,-0.08083907833325998,-0.0950654149055481,-0.21396833658218384,-0.10366084000098841,-0.09566503763198853,-0.27496349811553955,-0.017574801500917836,-0.10978269577026367,-0.3846724033355713,-0.04739508723843233,-0.1145707368850708,-0.4499281048774719,-0.06746131500232355,-0.11414152383804321,-0.50887730717659,-0.0817480193637623,-0.04778629541397095,-0.2735304832458496,-0.02291306985545294,-0.0586470365524292,-0.35665374994277954,-0.07378769239413874,-0.07012265920639038,-0.28545066714286804,-0.08898086419332163,-0.07286053895950317,-0.22288477420806885,-0.08609004637229578,-0.00017839670181274414,-0.2545316219329834,-0.0337349096499695,-0.0062482357025146484,-0.3224644064903259,-0.08069122901189463,-0.024129748344421387,-0.25248169898986816,-0.0772796156071438,-0.031004607677459717,-0.19146728515625,-0.05996514057743685,0.04810112714767456,-0.2198062539100647,-0.04816193824637072,0.05348634719848633,-0.2918678820133209,-0.07539932003247873,0.031533658504486084,-0.2653781771659851,-0.07079159786927836,0.014227330684661865,-0.22726476192474365,-0.0587617488764538,Left
